nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
       213, 3.501152039E+00, 2.600098801E+01, 1.975177574E+01
       214, 9.049702454E+01, 2.199597359E+01, 1.668547821E+01
       215, 8.999715424E+01, 2.199586678E+01, 1.679692078E+01
       216, 9.099701691E+01, 2.199616814E+01, 1.658120155E+01
       217, 7.450438690E+01, 3.657093430E+01, 1.429828835E+01
       218, 7.400788116E+01, 3.656327057E+01, 1.420708752E+01
       219, 7.402568817E+01, 3.608229065E+01, 1.432717133E+01
       220, 7.452559662E+01, 3.608253479E+01, 1.442323017E+01
       221, 7.399357605E+01, 3.704729080E+01, 1.409207535E+01
       222, 7.449193573E+01, 3.705776215E+01, 1.418147469E+01
       223, 9.700269318E+01, 5.200201035E+01, 1.347884178E+01
       224, 9.650397491E+01, 5.200307846E+01, 1.347609806E+01
       225, 9.750170898E+01, 5.200121689E+01, 1.348117924E+01
       226, 6.668254089E+01, 4.543953323E+01, 1.154632664E+01
       227, 6.653455353E+01, 4.495634079E+01, 1.140129375E+01
       228, 1.585444641E+01, 8.250242615E+01, 7.738757133E+00
       229, 1.633743858E+01, 8.266038513E+01, 7.302234173E+00
       230, 1.631566811E+01, 8.308249664E+01, 7.229370117E+00
       231, 1.583270741E+01, 8.292598724E+01, 7.649130821E+00
       232, 1.588934612E+01, 8.208100128E+01, 7.823163986E+00
       233, 1.637181664E+01, 8.224085999E+01, 7.371440411E+00
       234, 5.432569122E+01, 3.993995285E+01, 1.086848354E+01
       235, 5.454225540E+01, 4.038044739E+01, 1.090516472E+01
       236, 7.508856964E+01, 6.165738678E+01, 1.265624046E+01
       237, 7.534490967E+01, 6.114368439E+01, 1.267452621E+01
       238, 7.589836884E+01, 6.116007233E+01, 1.265718174E+01
       239, 7.565391541E+01, 6.168713379E+01, 1.263511467E+01
       240, 7.453253174E+01, 6.159389877E+01, 1.268093300E+01
       241, 7.479733276E+01, 6.109977722E+01, 1.269506741E+01
       242, 8.488892365E+01, 3.242001724E+01, 1.603572273E+01
       243, 8.540512848E+01, 3.243187714E+01, 1.600195503E+01
       244, 8.541851044E+01, 3.195379639E+01, 1.610613632E+01
       245, 8.492590332E+01, 3.196738052E+01, 1.613987923E+01
       246, 7.448510742E+01, 3.754417801E+01, 1.407096672E+01
       247, 7.398956299E+01, 3.752952194E+01, 1.398370743E+01
       248, 9.700273132E+01, 5.150204468E+01, 1.352220345E+01
       249, 9.650402832E+01, 5.150313187E+01, 1.351953030E+01
       250, 9.750173187E+01, 5.150123978E+01, 1.352445316E+01
       251, 3.500968456E+00, 2.650087357E+01, 1.975151062E+01
       252, 3.000672817E+00, 2.650058174E+01, 1.978224945E+01
       253, 3.500744820E+00, 2.700072098E+01, 1.975481415E+01
       254, 3.000529051E+00, 2.700048637E+01, 1.977914047E+01
       255, 5.220214462E+01, 5.465121841E+01, 1.678771019E+01
       256, 5.182997513E+01, 5.432229233E+01, 1.704657173E+01
       257, 5.215979767E+01, 5.396495438E+01, 1.692039108E+01
       258, 5.253017426E+01, 5.429678345E+01, 1.666652489E+01
       259, 5.150434875E+01, 5.468304443E+01, 1.715024948E+01
       260, 5.187787247E+01, 5.501421356E+01, 1.688874626E+01
       261, 9.050264740E+01, 2.000145912E+01, 1.664789200E+01
       262, 9.050145721E+01, 2.050027275E+01, 1.666783714E+01
       263, 9.000217438E+01, 2.050077629E+01, 1.679070854E+01
       264, 9.000351715E+01, 2.000211716E+01, 1.677418137E+01
       265, 9.100194550E+01, 2.000094223E+01, 1.652981758E+01
       266, 9.100089264E+01, 2.049990463E+01, 1.655296707E+01
       267, 5.409009552E+01, 4.057181931E+01, 1.133618450E+01
       268, 5.387486649E+01, 4.013967514E+01, 1.130396652E+01
       269, 9.016527557E+01, 8.800379944E+01, 1.209391403E+01
       270, 9.019841766E+01, 8.846236420E+01, 1.223723698E+01
       271, 8.967648315E+01, 8.831472778E+01, 1.181002331E+01
       272, 8.962984467E+01, 8.796363831E+01, 1.171958923E+01
       273, 9.069696808E+01, 8.806405640E+01, 1.246688175E+01
       274, 9.071546936E+01, 8.853671265E+01, 1.261583328E+01
       275, 5.274949646E+01, 4.328147125E+01, 1.373861408E+01
       276, 5.231735992E+01, 4.353248215E+01, 1.422592926E+01
       277, 5.205784607E+01, 4.311278534E+01, 1.419926548E+01
       278, 5.249369812E+01, 4.286294556E+01, 1.370989704E+01
       279, 5.257666397E+01, 4.395587158E+01, 1.425551796E+01
       280, 5.300470734E+01, 4.370586014E+01, 1.377412415E+01
       281, 9.700275421E+01, 5.100207138E+01, 1.356621933E+01
       282, 9.650405121E+01, 5.100317001E+01, 1.356332111E+01
       283, 9.750175476E+01, 5.100125504E+01, 1.356850052E+01
       284, 3.500500441E+00, 2.750054169E+01, 1.976050377E+01
       285, 3.000367641E+00, 2.750037384E+01, 1.977910995E+01
       286, 5.156046295E+01, 5.537752151E+01, 1.696858978E+01
       287, 5.118527603E+01, 5.504442978E+01, 1.723037720E+01
       288, 3.951105499E+01, 1.552960587E+01, 2.117781448E+01
       289, 3.993272018E+01, 1.578161240E+01, 2.122406197E+01
       290, 3.908743668E+01, 1.527176285E+01, 2.112541199E+01
       291, 9.050370026E+01, 1.950251389E+01, 1.662067795E+01
       292, 9.000469971E+01, 1.950330544E+01, 1.674995041E+01
       293, 9.100288391E+01, 1.950187302E+01, 1.650001144E+01
       294, 9.700276184E+01, 5.050209045E+01, 1.361065388E+01
       295, 9.650405884E+01, 5.050318909E+01, 1.360776329E+01
       296, 9.750176239E+01, 5.050126648E+01, 1.361306286E+01
       297, 3.500255585E+00, 2.800034714E+01, 1.976740265E+01
       298, 3.000203371E+00, 2.800024796E+01, 1.978146744E+01
       299, 3.399080276E+01, 3.856348801E+01, 1.397421265E+01
       300, 3.379527283E+01, 3.810733032E+01, 1.391069508E+01
       301, 3.423929596E+01, 3.790169907E+01, 1.425415039E+01
       302, 3.444089890E+01, 3.835801697E+01, 1.430698681E+01
       303, 3.354115295E+01, 3.876573563E+01, 1.363952923E+01
       304, 3.334259033E+01, 3.830685425E+01, 1.355987167E+01
       305, 9.050461578E+01, 1.900343895E+01, 1.658531570E+01
       306, 9.000570679E+01, 1.900433731E+01, 1.671748352E+01
       307, 9.100369263E+01, 1.900268936E+01, 1.646223831E+01
       308, 9.700274658E+01, 5.000209427E+01, 1.365568542E+01
       309, 9.650403595E+01, 5.000318909E+01, 1.365298843E+01
       310, 9.750176239E+01, 5.000127411E+01, 1.365802002E+01
       311, 3.500028610E+00, 2.850015831E+01, 1.977376175E+01
       312, 3.000047445E+00, 2.850012589E+01, 1.978415108E+01
       313, 9.050537872E+01, 1.850422859E+01, 1.654207611E+01
       314, 9.000655365E+01, 1.850521278E+01, 1.667681885E+01
       315, 9.100438690E+01, 1.850339699E+01, 1.641657639E+01
       316, 4.405448914E+01, 3.365828705E+01, 1.694538879E+01
       317, 4.361258316E+01, 3.386276627E+01, 1.711312294E+01
       318, 4.340662384E+01, 3.343301392E+01, 1.733358192E+01
       319, 4.387376785E+01, 3.320683289E+01, 1.715366173E+01
       320, 4.424930954E+01, 3.411346817E+01, 1.674291611E+01
       321, 4.380280304E+01, 3.431904984E+01, 1.691219711E+01
       322, 8.213931274E+01, 4.872170258E+01, 1.344880390E+01
       323, 8.266988373E+01, 4.872279358E+01, 1.347328949E+01
       324, 8.269360352E+01, 4.922994232E+01, 1.343267536E+01
       325, 8.218209839E+01, 4.922879028E+01, 1.340998650E+01
       326, 8.266593933E+01, 4.821999741E+01, 1.351588726E+01
       327, 8.214749146E+01, 4.822333908E+01, 1.349086094E+01
       328, 9.700271606E+01, 4.950208282E+01, 1.370128441E+01
       329, 9.650398254E+01, 4.950316620E+01, 1.369859123E+01
       330, 9.750174713E+01, 4.950127411E+01, 1.370349407E+01
       331, 2.999911785E+00, 2.900000954E+01, 1.978722954E+01
       332, 3.499833107E+00, 2.899998283E+01, 1.977990150E+01
       333, 8.641622925E+01, 3.192923355E+01, 1.604177666E+01
       334, 8.691889191E+01, 3.192573357E+01, 1.600749588E+01
       335, 8.691472626E+01, 3.241878510E+01, 1.591446686E+01
       336, 8.641227722E+01, 3.242063141E+01, 1.594459057E+01
       337, 8.641820526E+01, 3.144420624E+01, 1.613873672E+01
       338, 8.692003632E+01, 3.142939758E+01, 1.610250854E+01
       339, 9.050601959E+01, 1.800489044E+01, 1.649115372E+01
       340, 9.000724792E+01, 1.800593567E+01, 1.662795258E+01
       341, 9.100495911E+01, 1.800399208E+01, 1.636389542E+01
       342, 9.700267029E+01, 4.900205612E+01, 1.374729061E+01
       343, 9.650390625E+01, 4.900311661E+01, 1.374458981E+01
       344, 9.750171661E+01, 4.900126266E+01, 1.374960136E+01
       345, 7.705927277E+01, 4.042695999E+01, 1.392401123E+01
       346, 7.755341339E+01, 4.044277191E+01, 1.398455811E+01
       347, 7.758089447E+01, 4.090114212E+01, 1.391585159E+01
       348, 7.709473419E+01, 4.087667084E+01, 1.385821533E+01
       349, 7.703446198E+01, 3.996643066E+01, 1.399708557E+01
       350, 7.752816010E+01, 3.998493576E+01, 1.405749702E+01
       351, 9.050652313E+01, 1.750542450E+01, 1.643208694E+01
       352, 9.000779724E+01, 1.750650978E+01, 1.657054710E+01
       353, 9.100542450E+01, 1.750448036E+01, 1.630324745E+01
       354, 3.499678135E+00, 2.949983788E+01, 1.978592873E+01
       355, 2.999803066E+00, 2.949991035E+01, 1.979104805E+01
       356, 3.499570608E+00, 2.999972343E+01, 1.979089355E+01
       357, 2.999724388E+00, 2.999983215E+01, 1.979421997E+01
       358, 7.657051849E+01, 4.040474701E+01, 1.386109734E+01
       359, 7.660431671E+01, 4.085482025E+01, 1.379569530E+01
       360, 7.041902161E+01, 4.939875412E+01, 1.260048962E+01
       361, 6.993532562E+01, 4.960348511E+01, 1.257709122E+01
       362, 6.974229431E+01, 4.913565826E+01, 1.252295399E+01
       363, 7.024073029E+01, 4.892628860E+01, 1.255172348E+01
       364, 7.059459686E+01, 4.987763214E+01, 1.264496994E+01
       365, 7.012255096E+01, 5.007685089E+01, 1.262586212E+01
       366, 9.700260162E+01, 4.850201797E+01, 1.379405975E+01
       367, 9.650381470E+01, 4.850305557E+01, 1.379149818E+01
       368, 9.750167847E+01, 4.850123978E+01, 1.379636574E+01
       369, 9.050691223E+01, 1.700583649E+01, 1.636449814E+01
       370, 9.000820923E+01, 1.700694275E+01, 1.650457954E+01
       371, 9.100579071E+01, 1.700486565E+01, 1.623430634E+01
       372, 3.499514580E+00, 3.049964714E+01, 1.979465103E+01
       373, 2.999678850E+00, 3.049977684E+01, 1.979679680E+01
       374, 6.610782623E+01, 6.447335052E+01, 1.326521683E+01
       375, 6.586714172E+01, 6.500578308E+01, 1.328243732E+01
       376, 6.546337128E+01, 6.459015656E+01, 1.334318352E+01
       377, 6.570226288E+01, 6.406510162E+01, 1.332384491E+01
       378, 6.652284241E+01, 6.486957550E+01, 1.320467854E+01
       379, 6.628871155E+01, 6.538537598E+01, 1.321927643E+01
       380, 4.400253677E+01, 3.478458405E+01, 1.673201942E+01
       381, 4.444248581E+01, 3.457803726E+01, 1.656395340E+01
       382, 4.461530685E+01, 3.507107925E+01, 1.641691780E+01
       383, 4.419026184E+01, 3.526677322E+01, 1.658134460E+01
       384, 4.241466141E+01, 3.377193069E+01, 1.769849777E+01
       385, 4.290364075E+01, 3.359197235E+01, 1.754382896E+01
       386, 4.313778305E+01, 3.405798340E+01, 1.727951813E+01
       387, 4.266418839E+01, 3.424940109E+01, 1.742142868E+01
       388, 4.219956970E+01, 3.331073761E+01, 1.798717499E+01
       389, 4.272017670E+01, 3.303040314E+01, 1.785202789E+01
       390, 9.050719452E+01, 1.650613594E+01, 1.628890610E+01
       391, 9.000850677E+01, 1.650723839E+01, 1.642980766E+01
       392, 9.100605011E+01, 1.650515366E+01, 1.615782928E+01
       393, 3.499506950E+00, 3.099961281E+01, 1.979790306E+01
       394, 2.999667168E+00, 3.099974823E+01, 1.979911613E+01
       395, 9.700235748E+01, 4.700184250E+01, 1.393780708E+01
       396, 9.700244904E+01, 4.750191116E+01, 1.388933754E+01
       397, 9.650358582E+01, 4.750289154E+01, 1.388685608E+01
       398, 9.650344849E+01, 4.700279236E+01, 1.393535995E+01
       399, 9.750151825E+01, 4.700113297E+01, 1.393981075E+01
       400, 9.750157928E+01, 4.750117493E+01, 1.389146805E+01
       401, 7.999691963E+00, 1.050838089E+01, 2.563879776E+01
       402, 8.000163078E+00, 1.101010036E+01, 2.557916832E+01
       403, 7.500015736E+00, 1.100938320E+01, 2.438030052E+01
       404, 7.499551773E+00, 1.050831413E+01, 2.422491837E+01
       405, 8.499706268E+00, 1.050868034E+01, 2.759683037E+01
       406, 8.500139236E+00, 1.101123047E+01, 2.705117989E+01
       407, 9.050737762E+01, 1.600632095E+01, 1.620530891E+01
       408, 9.000868225E+01, 1.600739861E+01, 1.634649277E+01
       409, 9.100623322E+01, 1.600534439E+01, 1.607373810E+01
       410, 3.499542713E+00, 3.149961472E+01, 1.980123329E+01
       411, 2.999685526E+00, 3.149974632E+01, 1.980170059E+01
       412, 9.700225067E+01, 4.650177383E+01, 1.398663139E+01
       413, 9.650328827E+01, 4.650268173E+01, 1.398444557E+01
       414, 9.750144958E+01, 4.650109100E+01, 1.398851967E+01
       415, 9.050746918E+01, 1.550639820E+01, 1.611355782E+01
       416, 9.000876617E+01, 1.550742340E+01, 1.625508881E+01
       417, 9.100633240E+01, 1.550544930E+01, 1.598172379E+01
       418, 3.499615192E+00, 3.199964905E+01, 1.980397034E+01
       419, 2.999728918E+00, 3.199976349E+01, 1.980397797E+01
       420, 9.700213623E+01, 4.600168991E+01, 1.403602123E+01
